DepartamentoCodigo;Departamento;MunicipioCodigo;Municipio;Año;IRCArural;Nivel de riesgo rural;cluster
15;Boyacá;15764;Soracá;2021;32.2;Medium Risk;1
15;Boyacá;15764;Soracá;2022;13.7;Low Risk;1
15;Boyacá;15764;Soracá;2023;4.3;No Risk;1
15;Boyacá;15776;Sutamarchán;2021;94.7;Sanitaryly not feasible;1
15;Boyacá;15776;Sutamarchán;2022;93.9;Sanitaryly not feasible;1
15;Boyacá;15776;Sutamarchán;2023;88.9;Sanitaryly not feasible;1
15;Boyacá;15778;Sutatenza;2021;20.1;Medium Risk;1
15;Boyacá;15778;Sutatenza;2022;51.8;High Risk;1
15;Boyacá;15778;Sutatenza;2023;31.4;Medium Risk;1
15;Boyacá;15804;Tibaná;2021;0.0;No Risk;1
15;Boyacá;15810;Tipacoque;2021;66.8;High Risk;1
15;Boyacá;15810;Tipacoque;2022;56.6;High Risk;1
15;Boyacá;15810;Tipacoque;2023;78.7;High Risk;1
15;Boyacá;15820;Tópaga;2021;42.3;High Risk;1
15;Boyacá;15820;Tópaga;2022;36.2;High Risk;1
15;Boyacá;15820;Tópaga;2023;21.9;Medium Risk;1
15;Boyacá;15822;Tota;2021;12.8;Low Risk;1
15;Boyacá;15822;Tota;2022;12.1;Low Risk;1
15;Boyacá;15822;Tota;2023;42.6;High Risk;1
15;Boyacá;15839;Tutazá;2021;35.5;High Risk;1
15;Boyacá;15839;Tutazá;2022;24.2;Medium Risk;1
15;Boyacá;15839;Tutazá;2023;31.6;Medium Risk;1
15;Boyacá;15879;Viracachá;2021;15.9;Medium Risk;1
15;Boyacá;15879;Viracachá;2022;35.4;High Risk;1
15;Boyacá;15879;Viracachá;2023;25.0;Medium Risk;1
17;Caldas;17001;Manizales;2021;13.3;Low Risk;1
17;Caldas;17001;Manizales;2022;13.4;Low Risk;1
17;Caldas;17001;Manizales;2023;7.5;Low Risk;1
17;Caldas;17042;Anserma;2021;86.1;Sanitaryly not feasible;1
17;Caldas;17042;Anserma;2022;63.8;High Risk;1
17;Caldas;17042;Anserma;2023;52.5;High Risk;1
17;Caldas;17050;Aranzazu;2021;85.8;Sanitaryly not feasible;1
17;Caldas;17050;Aranzazu;2022;71.0;High Risk;1
17;Caldas;17050;Aranzazu;2023;97.6;Sanitaryly not feasible;1
17;Caldas;17174;Chinchiná;2021;67.2;High Risk;1
17;Caldas;17174;Chinchiná;2022;77.4;High Risk;1
17;Caldas;17174;Chinchiná;2023;79.5;High Risk;1
17;Caldas;17272;Filadelfia;2021;60.2;High Risk;1
17;Caldas;17272;Filadelfia;2022;38.7;High Risk;1
17;Caldas;17272;Filadelfia;2023;71.0;High Risk;1
17;Caldas;17380;La Dorada;2021;11.1;Low Risk;1
17;Caldas;17380;La Dorada;2022;10.0;Low Risk;1
17;Caldas;17380;La Dorada;2023;9.2;Low Risk;1
17;Caldas;17388;La Merced;2021;63.4;High Risk;1
17;Caldas;17388;La Merced;2022;86.5;Sanitaryly not feasible;1
17;Caldas;17388;La Merced;2023;59.5;High Risk;1
17;Caldas;17433;Manzanares;2021;71.0;High Risk;1
17;Caldas;17433;Manzanares;2022;71.0;High Risk;1
17;Caldas;17433;Manzanares;2023;59.5;High Risk;1
17;Caldas;17486;Neira;2021;25.0;Medium Risk;1
17;Caldas;17486;Neira;2022;46.5;High Risk;1
17;Caldas;17486;Neira;2023;15.7;Medium Risk;1
17;Caldas;17495;Norcasia;2021;71.0;High Risk;1
17;Caldas;17495;Norcasia;2022;71.0;High Risk;1
17;Caldas;17495;Norcasia;2023;59.5;High Risk;1
17;Caldas;17513;Pácora;2021;93.5;Sanitaryly not feasible;1
17;Caldas;17513;Pácora;2022;89.4;Sanitaryly not feasible;1
17;Caldas;17513;Pácora;2023;93.0;Sanitaryly not feasible;1
17;Caldas;17524;Palestina;2021;83.2;Sanitaryly not feasible;1
17;Caldas;17524;Palestina;2022;57.3;High Risk;1
17;Caldas;17524;Palestina;2023;51.4;High Risk;1
17;Caldas;17541;Pensilvania;2021;74.7;High Risk;1
17;Caldas;17541;Pensilvania;2022;67.1;High Risk;1
17;Caldas;17541;Pensilvania;2023;64.0;High Risk;1
17;Caldas;17614;Riosucio;2021;72.6;High Risk;1
17;Caldas;17614;Riosucio;2022;69.1;High Risk;1
17;Caldas;17614;Riosucio;2023;68.6;High Risk;1
17;Caldas;17616;Risaralda;2021;67.0;High Risk;1
17;Caldas;17616;Risaralda;2022;58.7;High Risk;1
17;Caldas;17616;Risaralda;2023;70.8;High Risk;1
17;Caldas;17653;Salamina;2021;67.1;High Risk;1
17;Caldas;17653;Salamina;2022;71.1;High Risk;1
17;Caldas;17653;Salamina;2023;72.9;High Risk;1
17;Caldas;17662;Samaná;2021;74.2;High Risk;1
17;Caldas;17662;Samaná;2022;65.8;High Risk;1
17;Caldas;17662;Samaná;2023;69.3;High Risk;1
17;Caldas;17665;San José;2021;77.8;High Risk;1
17;Caldas;17665;San José;2022;73.7;High Risk;1
17;Caldas;17665;San José;2023;76.1;High Risk;1
17;Caldas;17777;Supía;2021;87.0;Sanitaryly not feasible;1
17;Caldas;17777;Supía;2022;87.7;Sanitaryly not feasible;1
17;Caldas;17777;Supía;2023;85.4;Sanitaryly not feasible;1
17;Caldas;17867;Victoria;2021;60.1;High Risk;1
17;Caldas;17867;Victoria;2022;51.9;High Risk;1
17;Caldas;17867;Victoria;2023;44.5;High Risk;1
17;Caldas;17873;Villamaría;2021;81.2;Sanitaryly not feasible;1
17;Caldas;17873;Villamaría;2022;75.4;High Risk;1
17;Caldas;17873;Villamaría;2023;68.4;High Risk;1
17;Caldas;17877;Viterbo;2021;85.8;Sanitaryly not feasible;1
17;Caldas;17877;Viterbo;2022;88.9;Sanitaryly not feasible;1
17;Caldas;17877;Viterbo;2023;79.4;High Risk;1
18;Caquetá;18150;Cartagena del Chairá;2021;44.2;High Risk;3
18;Caquetá;18150;Cartagena del Chairá;2022;36.8;High Risk;3
18;Caquetá;18247;El Doncello;2021;0.0;No Risk;3
18;Caquetá;18247;El Doncello;2022;6.0;Low Risk;3
18;Caquetá;18256;El Paujíl;2021;7.0;Low Risk;3
18;Caquetá;18256;El Paujíl;2022;3.2;No Risk;3
18;Caquetá;18460;Milán;2021;9.7;Low Risk;3
18;Caquetá;18460;Milán;2022;0.0;No Risk;3
18;Caquetá;18592;Puerto Rico;2021;9.7;Low Risk;3
18;Caquetá;18592;Puerto Rico;2022;23.7;Medium Risk;3
18;Caquetá;18785;Solita;2021;42.0;High Risk;3
18;Caquetá;18785;Solita;2022;23.2;Medium Risk;3
19;Cauca;19022;Almaguer;2022;4.0;No Risk;3
19;Cauca;19110;Buenos Aires;2023;0.0;No Risk;3
19;Cauca;19130;Cajibío;2021;3.5;No Risk;3
19;Cauca;19130;Cajibío;2022;8.8;Low Risk;3
19;Cauca;19130;Cajibío;2023;1.0;No Risk;3
19;Cauca;19137;Caldono;2021;8.4;Low Risk;3
19;Cauca;19137;Caldono;2022;10.2;Low Risk;3
19;Cauca;19137;Caldono;2023;0.0;No Risk;3
19;Cauca;19212;Corinto;2021;0.0;No Risk;3
19;Cauca;19212;Corinto;2022;0.0;No Risk;3
19;Cauca;19212;Corinto;2023;0.0;No Risk;3
19;Cauca;19256;El Tambo;2023;0.0;No Risk;3
19;Cauca;19300;Guachené;2021;3.0;No Risk;3
19;Cauca;19300;Guachené;2022;4.7;No Risk;3
19;Cauca;19300;Guachené;2023;5.6;Low Risk;3
19;Cauca;19318;Guapi;2021;93.2;Sanitaryly not feasible;3
19;Cauca;19355;Inzá;2021;2.2;No Risk;3
19;Cauca;19355;Inzá;2022;13.9;Low Risk;3
19;Cauca;19355;Inzá;2023;10.1;Low Risk;3
19;Cauca;19392;La Sierra;2021;8.5;Low Risk;3
19;Cauca;19392;La Sierra;2022;3.6;No Risk;3
19;Cauca;19397;La Vega;2021;47.7;High Risk;3
19;Cauca;19397;La Vega;2022;37.2;High Risk;3
19;Cauca;19397;La Vega;2023;57.3;High Risk;3
19;Cauca;19473;Morales;2021;4.0;No Risk;3
19;Cauca;19473;Morales;2022;0.0;No Risk;3
19;Cauca;19513;Padilla;2021;2.0;No Risk;3
19;Cauca;19513;Padilla;2022;5.7;Low Risk;3
19;Cauca;19513;Padilla;2023;4.5;No Risk;3
19;Cauca;19533;Piamonte;2021;33.2;Medium Risk;3
19;Cauca;19533;Piamonte;2022;18.8;Medium Risk;3
19;Cauca;19548;Piendamó - Tunía;2021;7.7;Low Risk;3
19;Cauca;19548;Piendamó - Tunía;2022;0.0;No Risk;3
19;Cauca;19548;Piendamó - Tunía;2023;3.1;No Risk;3
19;Cauca;19573;Puerto Tejada;2021;17.4;Medium Risk;3
19;Cauca;19573;Puerto Tejada;2022;9.6;Low Risk;3
19;Cauca;19573;Puerto Tejada;2023;0.3;No Risk;3
19;Cauca;19585;Puracé;2021;22.1;Medium Risk;3
19;Cauca;19585;Puracé;2023;18.5;Medium Risk;3
19;Cauca;19698;Santander de Quilichao;2021;9.1;Low Risk;3
19;Cauca;19698;Santander de Quilichao;2022;4.0;No Risk;3
19;Cauca;19698;Santander de Quilichao;2023;0.0;No Risk;3
19;Cauca;19807;Timbío;2022;1.7;No Risk;3
19;Cauca;19807;Timbío;2023;1.1;No Risk;3
19;Cauca;19845;Villa Rica;2021;14.9;Medium Risk;3
19;Cauca;19845;Villa Rica;2022;18.4;Medium Risk;3
19;Cauca;19845;Villa Rica;2023;9.1;Low Risk;3
20;Cesar;20032;Astrea;2021;67.5;High Risk;3
20;Cesar;20045;Becerril;2021;3.7;No Risk;3
20;Cesar;20045;Becerril;2022;43.1;High Risk;3
20;Cesar;20045;Becerril;2023;27.7;Medium Risk;3
20;Cesar;20175;Chimichagua;2021;38.7;High Risk;3
20;Cesar;20175;Chimichagua;2022;85.0;Sanitaryly not feasible;3
20;Cesar;20250;El Paso;2021;48.9;High Risk;3
20;Cesar;20295;Gamarra;2021;0.0;No Risk;3
20;Cesar;20295;Gamarra;2022;27.6;Medium Risk;3
20;Cesar;20295;Gamarra;2023;22.2;Medium Risk;3
20;Cesar;20710;San Alberto;2022;27.6;Medium Risk;3
23;Córdoba;23300;Cotorra;2021;82.7;Sanitaryly not feasible;3
23;Córdoba;23350;La Apartada;2021;1.5;No Risk;3
23;Córdoba;23555;Planeta Rica;2021;0.0;No Risk;3
23;Córdoba;23555;Planeta Rica;2023;21.1;Medium Risk;3
23;Córdoba;23574;Puerto Escondido;2021;60.2;High Risk;3
23;Córdoba;23670;San Andrés de Sotavento;2021;0.0;No Risk;3
23;Córdoba;23672;San Antero;2021;4.5;No Risk;3
23;Córdoba;23672;San Antero;2023;1.9;No Risk;3
23;Córdoba;23675;San Bernardo del Viento;2021;21.1;Medium Risk;3
23;Córdoba;23855;Valencia;2021;22.6;Medium Risk;3
23;Córdoba;23855;Valencia;2023;28.6;Medium Risk;3
25;Cundinamarca;25001;Agua de Dios;2021;0.0;No Risk;3
25;Cundinamarca;25001;Agua de Dios;2022;0.0;No Risk;3
25;Cundinamarca;25001;Agua de Dios;2023;3.0;No Risk;3
25;Cundinamarca;25019;Albán;2021;6.1;Low Risk;3
25;Cundinamarca;25019;Albán;2022;3.0;No Risk;3
25;Cundinamarca;25019;Albán;2023;13.4;Low Risk;3
25;Cundinamarca;25035;Anapoima;2021;7.7;Low Risk;3
25;Cundinamarca;25035;Anapoima;2022;2.2;No Risk;3
25;Cundinamarca;25035;Anapoima;2023;3.3;No Risk;3
25;Cundinamarca;25040;Anolaima;2021;25.4;Medium Risk;3
25;Cundinamarca;25040;Anolaima;2022;10.7;Low Risk;3
25;Cundinamarca;25040;Anolaima;2023;27.2;Medium Risk;3
25;Cundinamarca;25053;Arbeláez;2021;4.6;No Risk;3
25;Cundinamarca;25053;Arbeláez;2022;0.0;No Risk;3
25;Cundinamarca;25053;Arbeláez;2023;18.1;Medium Risk;3
25;Cundinamarca;25086;Beltrán;2021;11.7;Low Risk;3
25;Cundinamarca;25086;Beltrán;2022;6.5;Low Risk;3
25;Cundinamarca;25086;Beltrán;2023;10.3;Low Risk;3
25;Cundinamarca;25095;Bituima;2023;66.7;High Risk;3
25;Cundinamarca;25120;Cabrera;2023;9.1;Low Risk;3
25;Cundinamarca;25123;Cachipay;2021;17.1;Medium Risk;3
25;Cundinamarca;25123;Cachipay;2022;15.5;Medium Risk;3
25;Cundinamarca;25123;Cachipay;2023;11.6;Low Risk;3
25;Cundinamarca;25126;Cajicá;2021;1.1;No Risk;3
25;Cundinamarca;25126;Cajicá;2022;0.5;No Risk;3
25;Cundinamarca;25126;Cajicá;2023;1.4;No Risk;3
25;Cundinamarca;25154;Carmen de Carupa;2023;18.2;Medium Risk;3
25;Cundinamarca;25175;Chía;2021;0.1;No Risk;3
25;Cundinamarca;25175;Chía;2022;0.5;No Risk;3
25;Cundinamarca;25175;Chía;2023;1.7;No Risk;3
25;Cundinamarca;25178;Chipaque;2021;9.3;Low Risk;3
25;Cundinamarca;25178;Chipaque;2022;18.1;Medium Risk;3
25;Cundinamarca;25178;Chipaque;2023;26.0;Medium Risk;3
25;Cundinamarca;25200;Cogua;2021;17.4;Medium Risk;3
25;Cundinamarca;25200;Cogua;2022;25.5;Medium Risk;3
25;Cundinamarca;25200;Cogua;2023;8.5;Low Risk;3
25;Cundinamarca;25214;Cota;2021;7.5;Low Risk;3
25;Cundinamarca;25214;Cota;2022;12.8;Low Risk;3
25;Cundinamarca;25214;Cota;2023;3.7;No Risk;3
25;Cundinamarca;25224;Cucunubá;2021;9.3;Low Risk;3
25;Cundinamarca;25224;Cucunubá;2022;3.2;No Risk;3
25;Cundinamarca;25224;Cucunubá;2023;4.6;No Risk;3
25;Cundinamarca;25245;El Colegio;2021;3.7;No Risk;3
25;Cundinamarca;25245;El Colegio;2022;6.3;Low Risk;3
25;Cundinamarca;25245;El Colegio;2023;8.7;Low Risk;3
25;Cundinamarca;25258;El Peñón;2021;0.0;No Risk;3
25;Cundinamarca;25258;El Peñón;2022;0.0;No Risk;3
25;Cundinamarca;25258;El Peñón;2023;25.0;Medium Risk;3
25;Cundinamarca;25260;El Rosal;2021;0.0;No Risk;3
25;Cundinamarca;25260;El Rosal;2022;0.0;No Risk;3
25;Cundinamarca;25260;El Rosal;2023;6.0;Low Risk;3
25;Cundinamarca;25269;Facatativá;2021;0.0;No Risk;3
25;Cundinamarca;25269;Facatativá;2022;0.0;No Risk;3
25;Cundinamarca;25269;Facatativá;2023;0.0;No Risk;3
25;Cundinamarca;25279;Fómeque;2021;4.2;No Risk;3
25;Cundinamarca;25279;Fómeque;2022;14.8;Medium Risk;3
25;Cundinamarca;25279;Fómeque;2023;6.4;Low Risk;3
25;Cundinamarca;25286;Funza;2021;0.1;No Risk;3
25;Cundinamarca;25286;Funza;2022;0.0;No Risk;3
25;Cundinamarca;25286;Funza;2023;0.0;No Risk;3
25;Cundinamarca;25290;Fusagasugá;2021;3.2;No Risk;3
25;Cundinamarca;25290;Fusagasugá;2022;3.0;No Risk;3
25;Cundinamarca;25290;Fusagasugá;2023;2.0;No Risk;3
25;Cundinamarca;25295;Gachancipá;2021;8.1;Low Risk;3
25;Cundinamarca;25295;Gachancipá;2022;40.1;High Risk;3
25;Cundinamarca;25295;Gachancipá;2023;21.9;Medium Risk;3
25;Cundinamarca;25307;Girardot;2021;0.0;No Risk;3
25;Cundinamarca;25307;Girardot;2022;0.0;No Risk;3
25;Cundinamarca;25307;Girardot;2023;0.0;No Risk;3
25;Cundinamarca;25312;Granada;2021;3.8;No Risk;3
25;Cundinamarca;25312;Granada;2022;0.5;No Risk;3
25;Cundinamarca;25312;Granada;2023;2.8;No Risk;3
25;Cundinamarca;25317;Guachetá;2021;8.0;Low Risk;3
25;Cundinamarca;25317;Guachetá;2022;0.5;No Risk;3
25;Cundinamarca;25317;Guachetá;2023;5.1;Low Risk;3
25;Cundinamarca;25320;Guaduas;2021;8.2;Low Risk;3
25;Cundinamarca;25320;Guaduas;2022;5.4;Low Risk;3
25;Cundinamarca;25320;Guaduas;2023;3.8;No Risk;3
25;Cundinamarca;25322;Guasca;2021;8.3;Low Risk;3
25;Cundinamarca;25322;Guasca;2022;5.9;Low Risk;3
25;Cundinamarca;25322;Guasca;2023;11.0;Low Risk;3
25;Cundinamarca;25324;Guataquí;2021;0.0;No Risk;3
25;Cundinamarca;25324;Guataquí;2022;0.7;No Risk;3
25;Cundinamarca;25324;Guataquí;2023;0.0;No Risk;3
25;Cundinamarca;25328;Guayabal de Síquima;2021;0.0;No Risk;3
25;Cundinamarca;25328;Guayabal de Síquima;2022;9.1;Low Risk;3
