DepartamentoCodigo;Departamento;MunicipioCodigo;Municipio;Año;IRCArural;Nivel de riesgo rural
8;Atlántico;8675;Santa Lucía;2,024;0;Sin riesgo
8;Atlántico;8832;Tubará;2,024;9.8;Bajo riesgo
5;Antioquia;5001;Medellín;2,021;4.2;Sin riesgo
5;Antioquia;5001;Medellín;2,022;6.8;Bajo riesgo
5;Antioquia;5001;Medellín;2,023;2.9;Sin riesgo
5;Antioquia;5030;Amagá;2,021;66.8;Alto riesgo
5;Antioquia;5030;Amagá;2,022;64.9;Alto riesgo
5;Antioquia;5030;Amagá;2,023;61.9;Alto riesgo
5;Antioquia;5034;Andes;2,021;0.0;Sin riesgo
5;Antioquia;5034;Andes;2,022;1.4;Sin riesgo
5;Antioquia;5034;Andes;2,023;0.0;Sin riesgo
5;Antioquia;5036;Angelópolis;2,021;82.8;Inviable sanitariamente
5;Antioquia;5036;Angelópolis;2,022;78.7;Alto riesgo
5;Antioquia;5036;Angelópolis;2,023;65.8;Alto riesgo
5;Antioquia;5038;Angostura;2,021;29.9;Riesgo medio
5;Antioquia;5038;Angostura;2,022;27.7;Riesgo medio
5;Antioquia;5038;Angostura;2,023;26.4;Riesgo medio
5;Antioquia;5040;Anorí;2,021;0.0;Sin riesgo
5;Antioquia;5040;Anorí;2,022;0.0;Sin riesgo
5;Antioquia;5040;Anorí;2,023;0.8;Sin riesgo
5;Antioquia;5042;Santa Fé de Antioquia;2,021;96.4;Inviable sanitariamente
5;Antioquia;5042;Santa Fé de Antioquia;2,023;12.9;Bajo riesgo
5;Antioquia;5044;Anzá;2,022;87.3;Inviable sanitariamente
5;Antioquia;5044;Anzá;2,023;90.3;Inviable sanitariamente
5;Antioquia;5045;Apartadó;2,021;8.6;Bajo riesgo
5;Antioquia;5045;Apartadó;2,022;11.2;Bajo riesgo
5;Antioquia;5045;Apartadó;2,023;0.0;Sin riesgo
5;Antioquia;5055;Argelia;2,021;2.4;Sin riesgo
5;Antioquia;5055;Argelia;2,022;1.6;Sin riesgo
5;Antioquia;5055;Argelia;2,023;0.0;Sin riesgo
5;Antioquia;5079;Barbosa;2,021;54.4;Alto riesgo
5;Antioquia;5079;Barbosa;2,022;39.9;Alto riesgo
5;Antioquia;5079;Barbosa;2,023;50.8;Alto riesgo
5;Antioquia;5086;Belmira;2,021;54.1;Alto riesgo
5;Antioquia;5086;Belmira;2,022;24.0;Riesgo medio
5;Antioquia;5086;Belmira;2,023;33.3;Riesgo medio
5;Antioquia;5091;Betania;2,021;14.1;Riesgo medio
5;Antioquia;5091;Betania;2,022;12.5;Bajo riesgo
5;Antioquia;5091;Betania;2,023;10.8;Bajo riesgo
5;Antioquia;5093;Betulia;2,022;13.1;Bajo riesgo
5;Antioquia;5093;Betulia;2,023;17.9;Riesgo medio
5;Antioquia;5101;Ciudad Bolívar;2,021;5.3;Bajo riesgo
5;Antioquia;5101;Ciudad Bolívar;2,022;18.6;Riesgo medio
5;Antioquia;5101;Ciudad Bolívar;2,023;22.0;Riesgo medio
5;Antioquia;5113;Buriticá;2,021;78.9;Alto riesgo
5;Antioquia;5120;Cáceres;2,021;97.4;Inviable sanitariamente
5;Antioquia;5120;Cáceres;2,022;97.4;Inviable sanitariamente
5;Antioquia;5120;Cáceres;2,023;70.8;Alto riesgo
5;Antioquia;5125;Caicedo;2,021;100.0;Inviable sanitariamente
5;Antioquia;5125;Caicedo;2,022;68.8;Alto riesgo
5;Antioquia;5125;Caicedo;2,023;68.8;Alto riesgo
5;Antioquia;5129;Caldas;2,021;11.0;Bajo riesgo
5;Antioquia;5129;Caldas;2,022;6.5;Bajo riesgo
5;Antioquia;5129;Caldas;2,023;1.6;Sin riesgo
5;Antioquia;5145;Caramanta;2,022;86.2;Inviable sanitariamente
5;Antioquia;5145;Caramanta;2,023;97.0;Inviable sanitariamente
5;Antioquia;5148;El Carmen de Viboral;2,021;5.5;Bajo riesgo
5;Antioquia;5148;El Carmen de Viboral;2,022;8.7;Bajo riesgo
5;Antioquia;5148;El Carmen de Viboral;2,023;5.9;Bajo riesgo
5;Antioquia;5197;Cocorná;2,021;55.0;Alto riesgo
5;Antioquia;5197;Cocorná;2,022;48.0;Alto riesgo
5;Antioquia;5197;Cocorná;2,023;12.8;Bajo riesgo
5;Antioquia;5209;Concordia;2,021;96.4;Inviable sanitariamente
5;Antioquia;5209;Concordia;2,022;70.8;Alto riesgo
5;Antioquia;5212;Copacabana;2,021;6.5;Bajo riesgo
5;Antioquia;5212;Copacabana;2,022;22.0;Riesgo medio
5;Antioquia;5212;Copacabana;2,023;14.4;Riesgo medio
5;Antioquia;5237;Donmatías;2,021;100.0;Inviable sanitariamente
5;Antioquia;5237;Donmatías;2,022;100.0;Inviable sanitariamente
5;Antioquia;5237;Donmatías;2,023;98.2;Inviable sanitariamente
5;Antioquia;5240;Ebéjico;2,021;79.2;Alto riesgo
5;Antioquia;5240;Ebéjico;2,022;80.3;Inviable sanitariamente
5;Antioquia;5240;Ebéjico;2,023;49.5;Alto riesgo
5;Antioquia;5250;El Bagre;2,021;9.0;Bajo riesgo
5;Antioquia;5250;El Bagre;2,023;99.0;Inviable sanitariamente
5;Antioquia;5264;Entrerríos;2,021;14.8;Riesgo medio
5;Antioquia;5264;Entrerríos;2,022;11.3;Bajo riesgo
5;Antioquia;5264;Entrerríos;2,023;21.9;Riesgo medio
5;Antioquia;5266;Envigado;2,021;8.4;Bajo riesgo
5;Antioquia;5266;Envigado;2,022;7.8;Bajo riesgo
5;Antioquia;5266;Envigado;2,023;6.0;Bajo riesgo
5;Antioquia;5282;Fredonia;2,021;0.0;Sin riesgo
5;Antioquia;5282;Fredonia;2,022;64.0;Alto riesgo
5;Antioquia;5282;Fredonia;2,023;0.0;Sin riesgo
5;Antioquia;5284;Frontino;2,023;100.0;Inviable sanitariamente
5;Antioquia;5306;Giraldo;2,021;25.0;Riesgo medio
5;Antioquia;5306;Giraldo;2,023;48.7;Alto riesgo
5;Antioquia;5308;Girardota;2,021;23.2;Riesgo medio
5;Antioquia;5308;Girardota;2,022;26.8;Riesgo medio
5;Antioquia;5308;Girardota;2,023;21.3;Riesgo medio
5;Antioquia;5310;Gómez Plata;2,021;0.0;Sin riesgo
5;Antioquia;5310;Gómez Plata;2,022;0.0;Sin riesgo
5;Antioquia;5310;Gómez Plata;2,023;0.0;Sin riesgo
5;Antioquia;5315;Guadalupe;2,022;0.0;Sin riesgo
5;Antioquia;5315;Guadalupe;2,023;0.0;Sin riesgo
5;Antioquia;5318;Guarne;2,021;5.1;Bajo riesgo
5;Antioquia;5318;Guarne;2,022;4.2;Sin riesgo
5;Antioquia;5318;Guarne;2,023;9.9;Bajo riesgo
5;Antioquia;5321;Guatapé;2,022;0.0;Sin riesgo
5;Antioquia;5321;Guatapé;2,023;28.9;Riesgo medio
5;Antioquia;5347;Heliconia;2,021;64.9;Alto riesgo
5;Antioquia;5347;Heliconia;2,022;79.7;Alto riesgo
5;Antioquia;5347;Heliconia;2,023;64.9;Alto riesgo
5;Antioquia;5353;Hispania;2,021;38.3;Alto riesgo
5;Antioquia;5353;Hispania;2,022;24.6;Riesgo medio
5;Antioquia;5353;Hispania;2,023;29.8;Riesgo medio
5;Antioquia;5360;Itagüí;2,022;22.5;Riesgo medio
5;Antioquia;5360;Itagüí;2,023;21.4;Riesgo medio
5;Antioquia;5364;Jardín;2,021;0.0;Sin riesgo
5;Antioquia;5364;Jardín;2,022;13.2;Bajo riesgo
5;Antioquia;5364;Jardín;2,023;4.5;Sin riesgo
5;Antioquia;5368;Jericó;2,021;26.6;Riesgo medio
5;Antioquia;5368;Jericó;2,022;38.5;Alto riesgo
5;Antioquia;5368;Jericó;2,023;49.0;Alto riesgo
5;Antioquia;5376;La Ceja;2,021;46.5;Alto riesgo
5;Antioquia;5376;La Ceja;2,022;59.1;Alto riesgo
5;Antioquia;5376;La Ceja;2,023;21.1;Riesgo medio
5;Antioquia;5380;La Estrella;2,021;0.0;Sin riesgo
5;Antioquia;5380;La Estrella;2,022;12.5;Bajo riesgo
5;Antioquia;5380;La Estrella;2,023;2.5;Sin riesgo
5;Antioquia;5400;La Unión;2,022;31.8;Riesgo medio
5;Antioquia;5400;La Unión;2,023;21.1;Riesgo medio
5;Antioquia;5411;Liborina;2,021;88.0;Inviable sanitariamente
5;Antioquia;5411;Liborina;2,022;50.1;Alto riesgo
5;Antioquia;5411;Liborina;2,023;80.0;Alto riesgo
5;Antioquia;5425;Maceo;2,021;66.3;Alto riesgo
5;Antioquia;5425;Maceo;2,022;49.4;Alto riesgo
5;Antioquia;5425;Maceo;2,023;42.9;Alto riesgo
5;Antioquia;5440;Marinilla;2,021;7.7;Bajo riesgo
5;Antioquia;5440;Marinilla;2,022;6.3;Bajo riesgo
5;Antioquia;5440;Marinilla;2,023;0.5;Sin riesgo
5;Antioquia;5490;Necoclí;2,021;0.0;Sin riesgo
5;Antioquia;5490;Necoclí;2,022;0.0;Sin riesgo
5;Antioquia;5501;Olaya;2,022;0.0;Sin riesgo
5;Antioquia;5541;Peñol;2,021;13.6;Bajo riesgo
5;Antioquia;5541;Peñol;2,022;13.3;Bajo riesgo
5;Antioquia;5541;Peñol;2,023;12.0;Bajo riesgo
5;Antioquia;5585;Puerto Nare;2,021;3.2;Sin riesgo
5;Antioquia;5585;Puerto Nare;2,023;0.0;Sin riesgo
5;Antioquia;5591;Puerto Triunfo;2,021;7.5;Bajo riesgo
5;Antioquia;5591;Puerto Triunfo;2,022;6.0;Bajo riesgo
5;Antioquia;5591;Puerto Triunfo;2,023;24.0;Riesgo medio
5;Antioquia;5604;Remedios;2,021;2.1;Sin riesgo
5;Antioquia;5604;Remedios;2,022;0.0;Sin riesgo
5;Antioquia;5604;Remedios;2,023;1.0;Sin riesgo
5;Antioquia;5607;Retiro;2,021;14.8;Riesgo medio
5;Antioquia;5607;Retiro;2,022;20.5;Riesgo medio
5;Antioquia;5607;Retiro;2,023;7.0;Bajo riesgo
5;Antioquia;5615;Rionegro;2,021;7.0;Bajo riesgo
5;Antioquia;5615;Rionegro;2,022;7.9;Bajo riesgo
5;Antioquia;5615;Rionegro;2,023;3.4;Sin riesgo
5;Antioquia;5631;Sabaneta;2,021;14.9;Riesgo medio
5;Antioquia;5631;Sabaneta;2,022;1.3;Sin riesgo
5;Antioquia;5631;Sabaneta;2,023;3.8;Sin riesgo
5;Antioquia;5642;Salgar;2,023;31.6;Riesgo medio
5;Antioquia;5652;San Francisco;2,022;0.0;Sin riesgo
5;Antioquia;5652;San Francisco;2,023;0.0;Sin riesgo
5;Antioquia;5656;San Jerónimo;2,021;35.5;Alto riesgo
5;Antioquia;5656;San Jerónimo;2,022;38.8;Alto riesgo
5;Antioquia;5656;San Jerónimo;2,023;39.8;Alto riesgo
5;Antioquia;5660;San Luis;2,021;53.1;Alto riesgo
5;Antioquia;5660;San Luis;2,022;53.1;Alto riesgo
5;Antioquia;5660;San Luis;2,023;42.0;Alto riesgo
5;Antioquia;5664;San Pedro de Los Milagros;2,021;25.7;Riesgo medio
5;Antioquia;5664;San Pedro de Los Milagros;2,022;31.8;Riesgo medio
5;Antioquia;5664;San Pedro de Los Milagros;2,023;12.0;Bajo riesgo
5;Antioquia;5670;San Roque;2,021;92.1;Inviable sanitariamente
5;Antioquia;5670;San Roque;2,022;96.4;Inviable sanitariamente
5;Antioquia;5674;San Vicente Ferrer;2,021;0.0;Sin riesgo
5;Antioquia;5674;San Vicente Ferrer;2,022;7.6;Bajo riesgo
5;Antioquia;5674;San Vicente Ferrer;2,023;16.4;Riesgo medio
5;Antioquia;5679;Santa Bárbara;2,021;8.3;Bajo riesgo
5;Antioquia;5679;Santa Bárbara;2,022;9.1;Bajo riesgo
5;Antioquia;5679;Santa Bárbara;2,023;14.7;Riesgo medio
5;Antioquia;5686;Santa Rosa de Osos;2,021;23.6;Riesgo medio
5;Antioquia;5686;Santa Rosa de Osos;2,022;0.0;Sin riesgo
5;Antioquia;5686;Santa Rosa de Osos;2,023;12.6;Bajo riesgo
5;Antioquia;5756;Sonsón;2,021;14.6;Riesgo medio
5;Antioquia;5756;Sonsón;2,022;100.0;Inviable sanitariamente
5;Antioquia;5756;Sonsón;2,023;70.8;Alto riesgo
5;Antioquia;5761;Sopetrán;2,021;6.3;Bajo riesgo
5;Antioquia;5761;Sopetrán;2,022;3.0;Sin riesgo
5;Antioquia;5761;Sopetrán;2,023;0.0;Sin riesgo
5;Antioquia;5789;Támesis;2,021;48.2;Alto riesgo
5;Antioquia;5789;Támesis;2,022;54.0;Alto riesgo
5;Antioquia;5789;Támesis;2,023;57.1;Alto riesgo
5;Antioquia;5790;Tarazá;2,021;1.8;Sin riesgo
5;Antioquia;5790;Tarazá;2,022;0.0;Sin riesgo
5;Antioquia;5790;Tarazá;2,023;0.0;Sin riesgo
5;Antioquia;5792;Tarso;2,022;0.0;Sin riesgo
5;Antioquia;5792;Tarso;2,023;0.0;Sin riesgo
5;Antioquia;5809;Titiribí;2,021;78.0;Alto riesgo
5;Antioquia;5809;Titiribí;2,022;85.1;Inviable sanitariamente
5;Antioquia;5809;Titiribí;2,023;96.8;Inviable sanitariamente
5;Antioquia;5837;Turbo;2,021;1.6;Sin riesgo
5;Antioquia;5837;Turbo;2,022;0.0;Sin riesgo
5;Antioquia;5837;Turbo;2,023;5.3;Bajo riesgo
5;Antioquia;5847;Urrao;2,022;96.4;Inviable sanitariamente
5;Antioquia;5847;Urrao;2,023;85.4;Inviable sanitariamente
5;Antioquia;5858;Vegachí;2,021;48.2;Alto riesgo
5;Antioquia;5858;Vegachí;2,022;18.8;Riesgo medio
5;Antioquia;5858;Vegachí;2,023;27.3;Riesgo medio
5;Antioquia;5861;Venecia;2,021;0.0;Sin riesgo
5;Antioquia;5861;Venecia;2,022;6.0;Bajo riesgo
5;Antioquia;5861;Venecia;2,023;0.0;Sin riesgo
5;Antioquia;5887;Yarumal;2,021;14.6;Riesgo medio
5;Antioquia;5887;Yarumal;2,022;14.3;Riesgo medio
5;Antioquia;5887;Yarumal;2,023;22.3;Riesgo medio
5;Antioquia;5893;Yondó;2,021;82.6;Inviable sanitariamente
5;Antioquia;5893;Yondó;2,022;97.4;Inviable sanitariamente
5;Antioquia;5893;Yondó;2,023;88.0;Inviable sanitariamente
8;Atlántico;8001;Barranquilla;2,021;0.0;Sin riesgo
8;Atlántico;8001;Barranquilla;2,022;0.0;Sin riesgo
8;Atlántico;8001;Barranquilla;2,023;0.0;Sin riesgo
8;Atlántico;8078;Baranoa;2,021;35.1;Alto riesgo
8;Atlántico;8078;Baranoa;2,022;38.6;Alto riesgo
8;Atlántico;8078;Baranoa;2,023;38.3;Alto riesgo
8;Atlántico;8137;Campo de La Cruz;2,021;4.1;Sin riesgo
8;Atlántico;8137;Campo de La Cruz;2,022;1.8;Sin riesgo
8;Atlántico;8137;Campo de La Cruz;2,023;0.0;Sin riesgo
8;Atlántico;8141;Candelaria;2,021;0.8;Sin riesgo
8;Atlántico;8141;Candelaria;2,022;0.0;Sin riesgo
8;Atlántico;8141;Candelaria;2,023;0.0;Sin riesgo
8;Atlántico;8296;Galapa;2,021;1.2;Sin riesgo
8;Atlántico;8296;Galapa;2,022;0.0;Sin riesgo
8;Atlántico;8296;Galapa;2,023;0.0;Sin riesgo
8;Atlántico;8372;Juan de Acosta;2,021;0.0;Sin riesgo
8;Atlántico;8372;Juan de Acosta;2,022;0.0;Sin riesgo
8;Atlántico;8372;Juan de Acosta;2,023;0.0;Sin riesgo
8;Atlántico;8421;Luruaco;2,021;11.5;Bajo riesgo
8;Atlántico;8421;Luruaco;2,022;7.2;Bajo riesgo
8;Atlántico;8421;Luruaco;2,023;5.7;Bajo riesgo
8;Atlántico;8433;Malambo;2,021;35.2;Alto riesgo
8;Atlántico;8433;Malambo;2,022;40.4;Alto riesgo
8;Atlántico;8433;Malambo;2,023;24.5;Riesgo medio
8;Atlántico;8436;Manatí;2,021;0.0;Sin riesgo
8;Atlántico;8436;Manatí;2,022;0.0;Sin riesgo
8;Atlántico;8436;Manatí;2,023;0.0;Sin riesgo
8;Atlántico;8549;Piojó;2,021;2.2;Sin riesgo
8;Atlántico;8549;Piojó;2,022;0.0;Sin riesgo
8;Atlántico;8549;Piojó;2,023;0.0;Sin riesgo
8;Atlántico;8558;Polonuevo;2,021;0.0;Sin riesgo
8;Atlántico;8558;Polonuevo;2,022;0.0;Sin riesgo
8;Atlántico;8558;Polonuevo;2,023;0.0;Sin riesgo
8;Atlántico;8560;Ponedera;2,021;8.6;Bajo riesgo
8;Atlántico;8560;Ponedera;2,022;4.0;Sin riesgo
8;Atlántico;8560;Ponedera;2,023;13.2;Bajo riesgo
8;Atlántico;8573;Puerto Colombia;2,021;0.0;Sin riesgo
8;Atlántico;8573;Puerto Colombia;2,022;0.0;Sin riesgo
8;Atlántico;8573;Puerto Colombia;2,023;0.0;Sin riesgo
8;Atlántico;8606;Repelón;2,021;20.8;Riesgo medio
8;Atlántico;8606;Repelón;2,022;19.6;Riesgo medio
8;Atlántico;8606;Repelón;2,023;28.4;Riesgo medio
8;Atlántico;8638;Sabanalarga;2,021;12.6;Bajo riesgo
8;Atlántico;8638;Sabanalarga;2,022;16.9;Riesgo medio
8;Atlántico;8638;Sabanalarga;2,023;12.8;Bajo riesgo
8;Atlántico;8675;Santa Lucía;2,021;2.3;Sin riesgo
8;Atlántico;8675;Santa Lucía;2,022;0.0;Sin riesgo
8;Atlántico;8675;Santa Lucía;2,023;0.0;Sin riesgo
8;Atlántico;8832;Tubará;2,021;9.9;Bajo riesgo
8;Atlántico;8832;Tubará;2,022;9.6;Bajo riesgo
8;Atlántico;8832;Tubará;2,023;9.4;Bajo riesgo
11;Bogotá, D.C.;11001;Bogotá, D.C.;2,021;21.7;Riesgo medio
11;Bogotá, D.C.;11001;Bogotá, D.C.;2,022;17.5;Riesgo medio
11;Bogotá, D.C.;11001;Bogotá, D.C.;2,023;16.3;Riesgo medio
13;Bolívar;13001;Cartagena de Indias;2,021;0.0;Sin riesgo
13;Bolívar;13001;Cartagena de Indias;2,022;0.0;Sin riesgo
13;Bolívar;13001;Cartagena de Indias;2,023;0.0;Sin riesgo
13;Bolívar;13062;Arroyohondo;2,021;11.0;Bajo riesgo
13;Bolívar;13062;Arroyohondo;2,022;33.3;Riesgo medio
13;Bolívar;13062;Arroyohondo;2,023;6.3;Bajo riesgo
13;Bolívar;13074;Barranco de Loba;2,021;20.0;Riesgo medio
13;Bolívar;13074;Barranco de Loba;2,022;0.8;Sin riesgo
13;Bolívar;13074;Barranco de Loba;2,023;0.0;Sin riesgo
13;Bolívar;13248;El Guamo;2,023;0.0;Sin riesgo
13;Bolívar;13433;Mahates;2,021;46.1;Alto riesgo
13;Bolívar;13433;Mahates;2,022;27.8;Riesgo medio
13;Bolívar;13433;Mahates;2,023;35.6;Alto riesgo
13;Bolívar;13442;María La Baja;2,021;0.0;Sin riesgo
13;Bolívar;13442;María La Baja;2,022;12.8;Bajo riesgo
13;Bolívar;13442;María La Baja;2,023;25.0;Riesgo medio
13;Bolívar;13458;Montecristo;2,021;100.0;Inviable sanitariamente
13;Bolívar;13458;Montecristo;2,022;67.2;Alto riesgo
13;Bolívar;13650;San Fernando;2,021;37.5;Alto riesgo
13;Bolívar;13657;San Juan Nepomuceno;2,021;39.6;Alto riesgo
13;Bolívar;13657;San Juan Nepomuceno;2,022;0.0;Sin riesgo
13;Bolívar;13657;San Juan Nepomuceno;2,023;18.8;Riesgo medio
13;Bolívar;13838;Turbana;2,021;12.0;Bajo riesgo
13;Bolívar;13838;Turbana;2,022;10.4;Bajo riesgo
13;Bolívar;13838;Turbana;2,023;14.4;Riesgo medio
13;Bolívar;13873;Villanueva;2,021;0.0;Sin riesgo
13;Bolívar;13873;Villanueva;2,022;7.7;Bajo riesgo
13;Bolívar;13873;Villanueva;2,023;5.4;Bajo riesgo
13;Bolívar;13894;Zambrano;2,022;18.8;Riesgo medio
13;Bolívar;13894;Zambrano;2,023;45.8;Alto riesgo
15;Boyacá;15001;Tunja;2,021;10.6;Bajo riesgo
15;Boyacá;15001;Tunja;2,022;12.7;Bajo riesgo
15;Boyacá;15001;Tunja;2,023;9.2;Bajo riesgo
15;Boyacá;15022;Almeida;2,021;23.4;Riesgo medio
15;Boyacá;15022;Almeida;2,022;2.8;Sin riesgo
15;Boyacá;15022;Almeida;2,023;40.6;Alto riesgo
15;Boyacá;15047;Aquitania;2,021;0.0;Sin riesgo
15;Boyacá;15047;Aquitania;2,022;0.0;Sin riesgo
15;Boyacá;15047;Aquitania;2,023;0.0;Sin riesgo
15;Boyacá;15090;Berbeo;2,021;84.4;Inviable sanitariamente
15;Boyacá;15090;Berbeo;2,022;76.0;Alto riesgo
15;Boyacá;15090;Berbeo;2,023;80.0;Alto riesgo
15;Boyacá;15092;Betéitiva;2,022;20.7;Riesgo medio
15;Boyacá;15092;Betéitiva;2,023;0.0;Sin riesgo
15;Boyacá;15106;Briceño;2,021;83.6;Inviable sanitariamente
15;Boyacá;15106;Briceño;2,022;90.4;Inviable sanitariamente
15;Boyacá;15106;Briceño;2,023;65.2;Alto riesgo
15;Boyacá;15114;Busbanzá;2,021;1.9;Sin riesgo
15;Boyacá;15114;Busbanzá;2,022;11.2;Bajo riesgo
15;Boyacá;15114;Busbanzá;2,023;10.1;Bajo riesgo
15;Boyacá;15131;Caldas;2,021;93.9;Inviable sanitariamente
15;Boyacá;15131;Caldas;2,022;93.5;Inviable sanitariamente
15;Boyacá;15131;Caldas;2,023;88.4;Inviable sanitariamente
15;Boyacá;15135;Campohermoso;2,021;6.8;Bajo riesgo
15;Boyacá;15135;Campohermoso;2,022;0.0;Sin riesgo
15;Boyacá;15135;Campohermoso;2,023;13.4;Bajo riesgo
15;Boyacá;15176;Chiquinquirá;2,023;0.0;Sin riesgo
15;Boyacá;15183;Chita;2,021;35.5;Alto riesgo
15;Boyacá;15183;Chita;2,022;19.8;Riesgo medio
15;Boyacá;15183;Chita;2,023;15.8;Riesgo medio
15;Boyacá;15185;Chitaraque;2,021;50.4;Alto riesgo
15;Boyacá;15185;Chitaraque;2,022;5.4;Bajo riesgo
15;Boyacá;15185;Chitaraque;2,023;8.6;Bajo riesgo
15;Boyacá;15187;Chivatá;2,021;1.4;Sin riesgo
15;Boyacá;15187;Chivatá;2,022;3.5;Sin riesgo
15;Boyacá;15187;Chivatá;2,023;1.7;Sin riesgo
15;Boyacá;15212;Coper;2,021;71.7;Alto riesgo
15;Boyacá;15212;Coper;2,022;28.4;Riesgo medio
15;Boyacá;15212;Coper;2,023;41.1;Alto riesgo
15;Boyacá;15215;Corrales;2,021;37.9;Alto riesgo
15;Boyacá;15215;Corrales;2,022;26.8;Riesgo medio
15;Boyacá;15215;Corrales;2,023;16.3;Riesgo medio
15;Boyacá;15223;Cubará;2,021;73.3;Alto riesgo
15;Boyacá;15223;Cubará;2,022;64.7;Alto riesgo
15;Boyacá;15223;Cubará;2,023;63.6;Alto riesgo
15;Boyacá;15224;Cucaita;2,021;26.4;Riesgo medio
15;Boyacá;15224;Cucaita;2,022;90.2;Inviable sanitariamente
15;Boyacá;15224;Cucaita;2,023;80.2;Inviable sanitariamente
15;Boyacá;15226;Cuítiva;2,021;5.0;Sin riesgo
15;Boyacá;15226;Cuítiva;2,022;3.6;Sin riesgo
15;Boyacá;15226;Cuítiva;2,023;1.2;Sin riesgo
15;Boyacá;15232;Chíquiza;2,021;5.7;Bajo riesgo
15;Boyacá;15232;Chíquiza;2,022;5.3;Bajo riesgo
15;Boyacá;15232;Chíquiza;2,023;0.7;Sin riesgo
15;Boyacá;15238;Duitama;2,021;3.1;Sin riesgo
15;Boyacá;15238;Duitama;2,022;5.4;Bajo riesgo
15;Boyacá;15238;Duitama;2,023;1.8;Sin riesgo
15;Boyacá;15244;El Cocuy;2,021;0.6;Sin riesgo
15;Boyacá;15244;El Cocuy;2,022;1.8;Sin riesgo
15;Boyacá;15244;El Cocuy;2,023;0.6;Sin riesgo
15;Boyacá;15276;Floresta;2,021;20.9;Riesgo medio
15;Boyacá;15276;Floresta;2,022;21.7;Riesgo medio
15;Boyacá;15276;Floresta;2,023;36.7;Alto riesgo
15;Boyacá;15325;Guayatá;2,021;13.4;Bajo riesgo
15;Boyacá;15325;Guayatá;2,022;28.1;Riesgo medio
15;Boyacá;15325;Guayatá;2,023;17.4;Riesgo medio
15;Boyacá;15368;Jericó;2,021;93.3;Inviable sanitariamente
15;Boyacá;15368;Jericó;2,023;54.3;Alto riesgo
15;Boyacá;15377;Labranzagrande;2,021;68.2;Alto riesgo
15;Boyacá;15377;Labranzagrande;2,022;67.5;Alto riesgo
15;Boyacá;15377;Labranzagrande;2,023;61.1;Alto riesgo
15;Boyacá;15401;La Victoria;2,021;0.0;Sin riesgo
15;Boyacá;15401;La Victoria;2,022;1.8;Sin riesgo
15;Boyacá;15401;La Victoria;2,023;5.9;Bajo riesgo
15;Boyacá;15407;Villa de Leyva;2,021;6.8;Bajo riesgo
15;Boyacá;15407;Villa de Leyva;2,022;10.3;Bajo riesgo
15;Boyacá;15407;Villa de Leyva;2,023;20.9;Riesgo medio
15;Boyacá;15442;Maripí;2,021;12.5;Bajo riesgo
15;Boyacá;15442;Maripí;2,022;15.2;Riesgo medio
15;Boyacá;15442;Maripí;2,023;0.8;Sin riesgo
15;Boyacá;15476;Motavita;2,021;23.4;Riesgo medio
15;Boyacá;15476;Motavita;2,022;20.3;Riesgo medio
15;Boyacá;15476;Motavita;2,023;8.7;Bajo riesgo
15;Boyacá;15480;Muzo;2,021;77.5;Alto riesgo
15;Boyacá;15480;Muzo;2,022;60.7;Alto riesgo
15;Boyacá;15480;Muzo;2,023;63.4;Alto riesgo
15;Boyacá;15491;Nobsa;2,021;1.3;Sin riesgo
15;Boyacá;15491;Nobsa;2,022;1.6;Sin riesgo
15;Boyacá;15491;Nobsa;2,023;3.3;Sin riesgo
15;Boyacá;15500;Oicatá;2,021;5.1;Bajo riesgo
15;Boyacá;15500;Oicatá;2,022;6.0;Bajo riesgo
15;Boyacá;15500;Oicatá;2,023;3.5;Sin riesgo
15;Boyacá;15511;Pachavita;2,021;75.7;Alto riesgo
15;Boyacá;15511;Pachavita;2,022;87.4;Inviable sanitariamente
15;Boyacá;15511;Pachavita;2,023;92.9;Inviable sanitariamente
15;Boyacá;15516;Paipa;2,021;5.9;Bajo riesgo
15;Boyacá;15516;Paipa;2,022;16.5;Riesgo medio
15;Boyacá;15516;Paipa;2,023;4.5;Sin riesgo
15;Boyacá;15518;Pajarito;2,021;2.7;Sin riesgo
15;Boyacá;15518;Pajarito;2,022;3.5;Sin riesgo
15;Boyacá;15518;Pajarito;2,023;0.0;Sin riesgo
15;Boyacá;15531;Pauna;2,021;71.5;Alto riesgo
15;Boyacá;15531;Pauna;2,022;78.1;Alto riesgo
15;Boyacá;15531;Pauna;2,023;78.3;Alto riesgo
15;Boyacá;15533;Paya;2,021;2.4;Sin riesgo
15;Boyacá;15533;Paya;2,022;7.5;Bajo riesgo
15;Boyacá;15533;Paya;2,023;1.5;Sin riesgo
15;Boyacá;15550;Pisba;2,021;0.0;Sin riesgo
15;Boyacá;15550;Pisba;2,022;2.3;Sin riesgo
15;Boyacá;15550;Pisba;2,023;2.7;Sin riesgo
15;Boyacá;15580;Quípama;2,021;13.6;Bajo riesgo
15;Boyacá;15580;Quípama;2,022;8.6;Bajo riesgo
15;Boyacá;15580;Quípama;2,023;18.5;Riesgo medio
15;Boyacá;15599;Ramiriquí;2,021;1.2;Sin riesgo
15;Boyacá;15599;Ramiriquí;2,022;0.6;Sin riesgo
15;Boyacá;15599;Ramiriquí;2,023;0.0;Sin riesgo
15;Boyacá;15660;San Eduardo;2,021;77.9;Alto riesgo
